,DEVICE,DTYPE,SEED,DATA,MODEL,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,N_MC_SAMPLES,DROPOUT,MAKE_GIF,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,N_POSTERIOR_SAMPLES,N_POSTERIOR_SAMPLES_EVALUATION,SHOW_DIAGNOSTICS,SHOW_PLOT,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,METRIC_rmse,METRIC_mae,METRIC_max_norm,filename,STATE_DICT_PATH
694,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,8299.0,3849,8298,13.304130554199219,50.0,0.1,15.0,0.018053153529763222,0.015080631710588932,0.04434090852737427,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-24-34 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-24-34 (3).pth
695,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,5149.0,3849,5148,8.083046674728394,20.0,-0.1,15.0,0.017006810754537582,0.01397713739424944,0.037917882204055786,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-24-34.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-24-34.pth
696,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,13599.0,12149,13598,28.05190873146057,20.0,-0.1,15.0,0.01837407611310482,0.013772772625088692,0.05086392164230347,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-24-50 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-24-50 (1).pth
697,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,15099.0,12149,15098,31.3301899433136,50.0,-0.1,15.0,0.018859827890992165,0.014079577289521694,0.051445603370666504,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-24-50 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-24-50 (2).pth
698,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,17699.0,12149,17698,36.815996408462524,20.0,0.1,15.0,0.019280606880784035,0.01439574733376503,0.0505201518535614,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-24-50 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-24-50 (3).pth
699,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,19199.0,12149,19198,40.048542737960815,50.0,0.1,15.0,0.019426759332418442,0.01456638053059578,0.05076804757118225,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-24-50 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-24-50 (4).pth
700,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,9949,10000,20.31699252128601,,,,0.01840672641992569,0.013691759668290615,0.0517006516456604,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-24-50.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-24-50.pth
701,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6099.0,3849,6098,12.848886013031006,20.0,0.1,15.0,0.018765142187476158,0.016051555052399635,0.04437446594238281,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-25-33 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-25-33 (1).pth
702,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6649.0,3849,6648,14.047082901000977,50.0,-0.1,15.0,0.01943955384194851,0.016615694388747215,0.04610711336135864,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-25-33 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-25-33 (2).pth
703,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,7599.0,3849,7598,16.14389181137085,50.0,0.1,15.0,0.019930684939026833,0.017084969207644463,0.046816229820251465,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-25-33 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-25-33 (3).pth
704,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,5199.0,3849,5198,10.932541131973267,20.0,-0.1,15.0,0.017379749566316605,0.014808177016675472,0.04170787334442139,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-25-33.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-25-33.pth
705,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,5549,10000,23.343151330947876,,,,0.01845003478229046,0.0138052674010396,0.05112740397453308,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-25-52 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-25-52 (1).pth
706,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10499.0,5549,10498,24.55353856086731,50.0,-0.1,15.0,0.018452594056725502,0.013788470067083836,0.052038490772247314,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-25-52 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-25-52 (2).pth
707,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,15949.0,5549,15948,37.411232233047485,20.0,0.1,15.0,0.019840991124510765,0.014837821945548058,0.052000612020492554,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-25-52 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-25-52 (3).pth
708,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,17449.0,5549,17448,41.017799615859985,50.0,0.1,15.0,0.0205413606017828,0.015416648238897324,0.05080947279930115,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-25-52 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-25-52 (4).pth
709,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6849.0,5549,6848,15.868710041046143,20.0,-0.1,15.0,0.018322579562664032,0.013639002107083797,0.04983201622962952,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-25-52.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-25-52.pth
710,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4249.0,2099,4248,8.42313265800476,20.0,0.1,15.0,0.01977187767624855,0.0167442187666893,0.05180522799491882,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-26-36 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-26-36 (1).pth
711,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4849.0,2099,4848,9.6388099193573,50.0,-0.1,15.0,0.01998431421816349,0.01677711121737957,0.051241904497146606,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-26-36 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-26-36 (2).pth
712,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,5749.0,2099,5748,11.441643714904785,50.0,0.1,15.0,0.02019423060119152,0.016889773309230804,0.051493555307388306,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-26-36 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-26-36 (3).pth
713,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3399.0,2099,3398,6.687077283859253,20.0,-0.1,15.0,0.017660196870565414,0.015061012469232082,0.04328852891921997,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-26-36.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-26-36.pth
714,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,18799.0,17799,18798,29.100523710250854,20.0,-0.1,15.0,0.01824720948934555,0.013556093908846378,0.047921210527420044,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-26-51 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-26-51 (1).pth
715,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,20000.0,19599,20000,31.022260189056396,,,,0.01821708120405674,0.013561620377004147,0.04754278063774109,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-26-51 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-26-51 (2).pth
716,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,20299.0,19599,20298,31.519896984100342,50.0,-0.1,15.0,0.01827416755259037,0.013574421405792236,0.048127055168151855,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-26-51 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-26-51 (3).pth
717,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,30000.0,22049,30000,47.19426155090332,,,,0.0182796660810709,0.013643331825733185,0.04756665229797363,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-26-51 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-26-51 (4).pth
718,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,9699,10000,14.458869218826294,,,,0.018429191783070564,0.013686571270227432,0.0491354763507843,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-26-51.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-26-51.pth
719,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,7399,10000,15.262973070144653,,,,0.01776270754635334,0.014413967728614807,0.039566874504089355,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-27-41 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-27-41 (1).pth
720,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10249.0,7399,10248,15.642313718795776,50.0,-0.1,15.0,0.017794908955693245,0.014462759718298912,0.03974685072898865,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-27-41 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-27-41 (2).pth
721,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,14849.0,7399,14848,22.882391691207886,20.0,0.1,15.0,0.018563993275165558,0.015395864844322205,0.042958974838256836,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-27-41 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-27-41 (3).pth
