,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,MODEL,VARIATIONAL_FAMILY,PRIOR_HYPERPARAMETERS,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,HOW_OFTEN,FUNCTIONAL,PROJECTION_METHOD,LIKELIHOOD_STD,N_MC_SAMPLES,WEIGHTING,DEFAULT_INITIALIZATION,EXTRA_STD,N_POSTERIOR_SAMPLES_EVALUATION,N_POSTERIOR_SAMPLES,SHOW_DIAGNOSTICS,EXACT_WEIGHT_KL,N_MEAS,MEASUREMENT_SET_SAMPLER,GAUSSIAN_APPROXIMATION,SSGE_HYPERPARAMETERS,APPROXIMATE_GAUSSIAN_MEAN,POST_GP_ETA,MAKE_GIF,TITLE,SHOW_PLOT,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,tuning_count,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,train_acc,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_95_coverage,METRIC_median_avg_inverval_score,METRIC_quantile_uncertainty_vs_accuracy_slope,METRIC_quantile_uncertainty_vs_accuracy_cor,METRIC_extrapolation_quantile_uncertainty_vs_proximity_slope,METRIC_quantile_uncertainty_vs_proximity_cor,METRIC_interpolation_quantile_uncertainty_vs_proximity_slope,METRIC_extrapolation_quantile_uncertainty_spread,METRIC_interpolation_quantile_uncertainty_spread,METRIC_interpolation_quantile_uncertainty_min,METRIC_pm2_std_uncertainty_vs_accuracy_slope,METRIC_pm2_std_uncertainty_vs_accuracy_cor,METRIC_extrapolation_pm2_std_uncertainty_vs_proximity_slope,METRIC_pm2_std_uncertainty_vs_proximity_cor,METRIC_interpolation_pm2_std_uncertainty_vs_proximity_slope,METRIC_extrapolation_pm2_std_uncertainty_spread,METRIC_interpolation_pm2_std_uncertainty_spread,METRIC_interpolation_pm2_std_uncertainty_min,filename,STATE_DICT_PATH
386,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,True,HARD,0.02,1,standard,,True,100,50,False,False,200,data_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,85,12099.0,10049,12098,616.5579090118408,25.0,0.15,15.0,-123.70876108805338,0.021532000973820686,0.021377241238951683,0.016583073884248734,0.016490502282977104,0.06346917152404785,0.061843693256378174,0.00840144231915474,0.9666666984558105,0.09021919965744019,4.422921419334524,0.5205491400135585,0.03186244267966394,-0.010197902052784112,-0.0003839892869771482,0.05271744728088379,0.028942544013261795,0.025033146142959595,4.505356652592739,0.513701577101956,0.023729749623290153,0.0442236699233757,0.0009177461161138292,0.0341108962893486,0.01749636046588421,0.019099688157439232,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-33-09 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-33-09 (2).pth
387,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,True,HARD,0.02,1,standard,,True,100,50,False,False,200,data_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,85,14649.0,10049,14648,747.1495985984802,75.0,0.05,15.0,-97.12495778401693,0.020315296947956085,0.01972069963812828,0.015305657871067524,0.015276064164936543,0.059906452894210815,0.05649814009666443,0.007755240425467491,0.9666666984558105,0.08756297826766968,2.588522940680129,0.40178312807169275,0.03848730431148922,0.09546794653440234,0.0035545962741304195,0.04784771800041199,0.02390633150935173,0.023227810859680176,2.705394814161635,0.3757971554829546,0.028684802476144525,0.13364827313383937,0.0026364988024748285,0.03172476589679718,0.012976054102182388,0.02071906439960003,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-33-09 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-33-09 (3).pth
388,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,True,HARD,0.02,1,standard,,True,100,50,False,False,200,data_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,85,16149.0,10049,16148,825.3144624233246,75.0,0.15,15.0,-114.47040100097657,0.02028900943696499,0.01997300796210766,0.015516694635152817,0.015533316880464554,0.05452018976211548,0.05150163173675537,0.007398680783808231,0.9666666984558105,0.08315286040306091,0.4375738354240021,0.07263195410325492,0.03610864891691866,0.19787808731240814,0.006824128355916905,0.05505484342575073,0.02340257167816162,0.022434920072555542,0.25602328933885665,0.03913228064827132,0.02330728728841163,0.31631942626419146,0.006502497653935147,0.03285590559244156,0.013536231592297554,0.018657496199011803,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-33-09 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-33-09 (4).pth
389,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,True,HARD,0.02,1,standard,,True,100,50,False,False,200,data_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,85,5499.0,3699,5498,281.7411060333252,25.0,0.05,15.0,-58.52428340911865,0.025568433105945587,0.024385640397667885,0.019202137365937233,0.018247466534376144,0.08614228665828705,0.07941317558288574,0.011097986251115799,1.0,0.12463697791099548,3.5117087826794378,0.6305746799984451,0.06281987642836245,-0.5042250984445201,-0.04003955700090112,0.08790040016174316,0.055834151804447174,0.03469578176736832,3.788404672792528,0.5859463392164538,0.047134504389740026,-0.5754316601841183,-0.02977761421966991,0.054911840707063675,0.034265659749507904,0.027027493342757225,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-33-09.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-33-09.pth
390,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,False,HARD,0.02,1,standard,,True,100,50,False,False,200,data_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,86,20000.0,19899,20000,267.3390066623688,,,,202813.95104166667,0.07057187706232071,0.06835248321294785,0.050485409796237946,0.048391688615083694,0.2391345202922821,0.23109620809555054,0.020419234409928322,0.8666667342185974,0.20222613215446472,-0.10373035912014711,-0.18865429868156405,0.021982655674827187,-0.2843096977426004,-0.015684383437330602,0.05577322840690613,0.040527865290641785,0.06145577132701874,-0.11293042018908617,-0.19309988010271914,0.021592936282795138,-0.64294940360856,-0.019412800238312704,0.02500741556286812,0.020661108195781708,0.047722067683935165,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-46-59 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-46-59 (1).pth
391,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,False,HARD,0.02,1,standard,,True,100,50,False,False,200,data_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,86,30000.0,28599,30000,402.54434084892273,,,,202178.871875,0.06916757673025131,0.06888256967067719,0.04508253186941147,0.04523341730237007,0.25517457723617554,0.25003933906555176,0.01834743469953537,0.8333333730697632,0.2092963010072708,0.09328159814068358,0.1674274276907347,0.031532363280634274,-0.41157269733765206,-0.024744690090773867,0.07287873327732086,0.04415178298950195,0.04790261387825012,0.09868001946044332,0.17098751689975644,0.023117416291762817,-0.614287074310588,-0.02041719911297982,0.030766189098358154,0.01962253451347351,0.04365171492099762,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-46-59 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-46-59 (2).pth
392,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,False,HARD,0.02,1,standard,,True,100,50,False,False,200,data_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,86,10000.0,9949,10000,135.41589760780334,,,,246158.31041666667,0.06651098281145096,0.06498068571090698,0.04219457879662514,0.04133346676826477,0.2583129107952118,0.24545830488204956,0.018422067165374756,0.9666666984558105,0.23797903954982758,0.25524052337435066,0.3867716440115133,0.0719316642094025,-0.681701414931566,-0.06579157535963817,0.09970903396606445,0.06109088659286499,0.0801180899143219,0.2762895604169642,0.38058572865491663,0.05493194679407245,-0.7343729820482426,-0.05750726849986827,0.04598943889141083,0.036600105464458466,0.059543948620557785,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-46-59.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-46-59.pth
393,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.25, 'sigma1': 0.36787944117144233, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,87,1299.0,799,1298,69.80187940597534,25.0,0.15,15.0,18099.34103190104,0.06356559693813324,0.06343816220760345,0.04148633033037186,0.044387493282556534,0.23921853303909302,0.22796300053596497,0.033655233681201935,1.0,0.6149930357933044,-0.06203844891823958,-0.03376532025685266,0.1236006077496867,-0.4647877687208621,-0.06521196256609448,0.09773233532905579,0.08890613913536072,0.136766254901886,-0.08362849711689398,-0.04142667833785539,0.10442925499886091,-0.7232288049717776,-0.11110803240319131,0.06592424213886261,0.06832405924797058,0.12461631000041962,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-53-45 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-53-45 (1).pth
394,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.25, 'sigma1': 0.36787944117144233, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,87,8099.0,8049,8098,427.4850826263428,75.0,0.05,15.0,4437.709765625,0.053240422159433365,0.05118424817919731,0.03386206179857254,0.034134794026613235,0.2027726024389267,0.1891464740037918,0.024322133511304855,0.9666666984558105,0.3466768264770508,-1.2965974902666388,-0.3401374815963463,0.14389247841476577,-0.6105116419941343,-0.13985609304535593,0.11589008569717407,0.10613982379436493,0.056203652173280716,-1.55178594740734,-0.35459413329232997,0.12563735868204892,-0.6000981646935932,-0.0806515686572598,0.09108153730630875,0.05948460474610329,0.04744718596339226,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-53-45 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-53-45 (2).pth
395,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.25, 'sigma1': 0.36787944117144233, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,87,8299.0,8049,8298,438.22591280937195,75.0,0.15,15.0,4639.369466145833,0.05779057741165161,0.05431458353996277,0.036584291607141495,0.03729671984910965,0.2252914011478424,0.19889336824417114,0.02179723232984543,0.9666666984558105,0.3141763210296631,0.442522161726699,0.3681425643675196,0.18084939754232462,-0.6163236414090395,-0.116651931787023,0.12641072273254395,0.08688969910144806,0.061545804142951965,0.4546920971438277,0.2925990998733132,0.12248036326167534,-0.6211729224483585,-0.08040391995664543,0.083010733127594,0.05493277683854103,0.05343732237815857,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-53-45 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-53-45 (3).pth
396,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.25, 'sigma1': 0.36787944117144233, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,87,1299.0,799,1298,68.45286107063293,25.0,0.05,15.0,18431.07198893229,0.06533821672201157,0.061287302523851395,0.04478214681148529,0.03937960043549538,0.2311268299818039,0.21864666044712067,0.04144851118326187,1.0,0.5497866868972778,-0.05501215699462966,-0.04120223051490472,0.09096676100682603,-0.7593581403219112,-0.13663572402455765,0.07517777383327484,0.08834545314311981,0.16943487524986267,-0.04099643077863686,-0.028122074967901874,0.08665497010886783,-0.7259787125160871,-0.08491179680255986,0.06350687146186829,0.05266638100147247,0.12893447279930115,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-53-45.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-53-45.pth
397,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.25, 'sigma1': 0.36787944117144233, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,False,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,88,20000.0,19849,20000,293.35185170173645,,,,738724.7916666666,0.04482518509030342,0.045700423419475555,0.033111874014139175,0.031462661921978,0.16121064126491547,0.17154456675052643,0.020205050706863403,1.0,0.23851419985294342,0.7077094755400065,0.2722518463427866,0.16689593820374482,-0.6696868722789705,-0.15611604406148719,0.1823362112045288,0.11303191632032394,0.058960821479558945,0.5480709360561007,0.2400305209257077,0.11618714834898813,-0.6669004062758912,-0.11419829538544565,0.11067691445350647,0.08450539410114288,0.04811680689454079,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_02-01-08 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_02-01-08 (1).pth
398,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.25, 'sigma1': 0.36787944117144233, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,False,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,88,30000.0,29749,30000,435.2198829650879,,,,736040.2041666667,0.053606193512678146,0.04802751541137695,0.04186103120446205,0.03469930961728096,0.18292906880378723,0.17389686405658722,0.02216542512178421,0.9666666984558105,0.21262182295322418,0.9963236231235604,0.4447050378233734,0.13794784856695969,-0.5772026593234643,-0.12618886362423593,0.1445334106683731,0.11302685737609863,0.04752841591835022,0.8912622478775785,0.3606146008464733,0.11177029098247981,-0.592153421671858,-0.08770474440669267,0.10192368924617767,0.07458800077438354,0.03561116009950638,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_02-01-08 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_02-01-08 (2).pth
399,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.25, 'sigma1': 0.36787944117144233, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,False,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,88,10000.0,9299,10000,147.57557821273804,,,,743814.4125,0.06358247995376587,0.05966171249747276,0.052377235144376755,0.04877610132098198,0.1971840113401413,0.1858089566230774,0.03107934072613716,1.0,0.3256020247936249,0.8489699642666926,0.46520952638918145,0.11556670205232092,-0.6082094018820227,-0.12783360149874665,0.0785437524318695,0.11319337785243988,0.06285425275564194,0.7922379785528186,0.3886693857746628,0.10608531530585888,-0.6784855698107811,-0.08969913289167449,0.07625386118888855,0.06010676547884941,0.05790277570486069,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_02-01-08.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_02-01-08.pth
400,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.25, 'sigma1': 1.0, 'sigma2': 0.0009118819655545162}",Adam,0.0001,600,True,15,50,True,HARD,0.0001,1,standard,{'type': 'Xavier'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,89,1399.0,1049,1398,51.14701509475708,25.0,0.15,15.0,8102532534.4,0.2105085402727127,0.15366515517234802,0.19701145589351654,0.1447702795267105,0.3022336959838867,0.2024891972541809,0.35427868366241455,1.0,4.364536762237549,0.9537257409204201,0.455616046080737,0.3854765424455371,-0.02524027277495653,-0.02080200165481737,0.4184715747833252,0.3867220878601074,1.685807704925537,2.2958919599213754,0.557715152875696,0.3276148507584688,-0.488991444998694,-0.24559116375548054,0.22842204570770264,0.22577130794525146,1.107991337776184,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_02-08-27 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_02-08-27 (1).pth
